Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
4.082354875,-0.3197351074,0.1142124939,9.764644318
4.092348875,-0.3191363525,0.1089733887,9.765692139
4.102343875,-0.3091072083,0.1076261902,9.757010193
4.112338875,-0.3107537842,0.1131646729,9.760602722
4.122332875,-0.3119512939,0.109871521,9.759854279
4.132327875,-0.3159928894,0.1040336609,9.752968597
4.142322875,-0.3173400879,0.1058299255,9.756411438
4.152317875,-0.3100053406,0.1040336609,9.75970459
4.162311875,-0.3149450684,0.1080752563,9.754615173
4.172306875,-0.3073109436,0.1080752563,9.764195251
4.182301875,-0.3034190369,0.1080752563,9.769134979
4.192295875,-0.3082090759,0.1067280579,9.763895874
4.202290875,-0.3104544067,0.106129303,9.761800232
4.212285875,-0.3197351074,0.1017883301,9.756411438
4.222280875,-0.3135978699,0.1058299255,9.758357391
4.232274875,-0.3100053406,0.1155596924,9.752968597
4.242269875,-0.3174897766,0.106129303,9.751022644
4.252264875,-0.3113525391,0.1113684082,9.758656769
4.262258875,-0.3174897766,0.1107696533,9.766590271
4.272253875,-0.315693512,0.1089733887,9.754016418
4.282248875,-0.3074606323,0.1086740112,9.756411438
4.292242875,-0.3207829285,0.1014889526,9.760453033
4.302237875,-0.312999115,0.1013392639,9.757159882
4.312232875,-0.315693512,0.1046324158,9.762698364
4.322227875,-0.3101550293,0.1092727661,9.747879181
4.332221875,-0.2987786865,0.109871521,9.754166107
4.342216875,-0.3146456909,0.113613739,9.752818909
4.352211875,-0.3185375977,0.1130149841,9.766889648
4.362205875,-0.3115022278,0.106129303,9.751322021
4.372200875,-0.3144960022,0.1031355286,9.75506424
4.382195875,-0.3128494263,0.1119671631,9.75386673
4.392189875,-0.3147953796,0.1050814819,9.751322021
4.402184875,-0.315693512,0.1122665405,9.758956146
4.412179875,-0.3109034729,0.1065783691,9.753417664
4.422174875,-0.3185375977,0.1052311707,9.773176575
4.432168875,-0.3131488037,0.1157093811,9.76434494
4.442163875,-0.3143463135,0.1029858398,9.759255524
4.452158875,-0.3186872864,0.109871521,9.761351166
4.462152875,-0.3040177917,0.1131646729,9.755513306
4.472147875,-0.314046936,0.09969268799,9.762548676
4.482142875,-0.3162922668,0.1089733887,9.75850708
4.492137875,-0.3209326172,0.106129303,9.75386673
4.502131875,-0.3197351074,0.1151106262,9.761051788
4.512126875,-0.3168910217,0.1076261902,9.761949921
4.522121875,-0.3098556519,0.1083746338,9.764644318
4.532115875,-0.3146456909,0.1052311707,9.751022644
4.542110875,-0.3206332397,0.1020877075,9.749974823
4.552105875,-0.315693512,0.1059796143,9.75970459
4.562099875,-0.3119512939,0.1052311707,9.754615173
4.572094875,-0.3149450684,0.1032852173,9.752968597
4.582089875,-0.3098556519,0.1074765015,9.7609021
4.592084875,-0.3146456909,0.1037342834,9.758207703
4.602078875,-0.3112028503,0.1067280579,9.759854279
4.612073875,-0.3109034729,0.09969268799,9.761949921
4.622068875,-0.312999115,0.1092727661,9.750723267
4.632062875,-0.315693512,0.116308136,9.747879181
4.642057875,-0.3119512939,0.1089733887,9.766290894
4.652052875,-0.3155438232,0.1037342834,9.758656769
4.662046875,-0.3177891541,0.1065783691,9.763596497
4.672041625,-0.3165916443,0.1064286804,9.757758636
4.682036625,-0.3152444458,0.1134640503,9.761650543
4.692031625,-0.3171903992,0.1115180969,9.752369843
4.702025625,-0.3189866638,0.1103205872,9.756860504
4.712020625,-0.314046936,0.1059796143,9.759405212
4.722015625,-0.3147953796,0.1097218323,9.755213928
4.732009625,-0.3134481812,0.1082249451,9.758357391
4.742004625,-0.3097059631,0.113613739,9.762548676
4.751999625,-0.3118016052,0.1118174744,9.756710815
4.761993625,-0.3101550293,0.1089733887,9.760003967
4.771988625,-0.3095562744,0.1179547119,9.756112061
4.781983625,-0.3074606323,0.1113684082,9.764494629
4.791978625,-0.3056643677,0.1158590698,9.763446808
4.801972625,-0.315693512,0.1086740112,9.764494629
4.811967625,-0.3153941345,0.1070274353,9.765093384
4.821962625,-0.3150947571,0.1137634277,9.752220154
4.831956625,-0.3147953796,0.1101708984,9.755812683
4.841951625,-0.3164419556,0.1077758789,9.753417664
4.851946625,-0.3153941345,0.113613739,9.757608948
4.861941625,-0.3153941345,0.1037342834,9.770781555
4.871935625,-0.3153941345,0.09879455566,9.759554901
4.881930625,-0.3067121887,0.1076261902,9.765692139
4.891925625,-0.3112028503,0.1115180969,9.757908325
4.901919625,-0.3183879089,0.1082249451,9.756411438
4.911914625,-0.3134481812,0.1067280579,9.749226379
4.921909625,-0.3134481812,0.1038839722,9.751771088
4.931903625,-0.3098556519,0.1049317932,9.756710815
4.941898625,-0.3071612549,0.1097218323,9.7609021
4.951893625,-0.3119512939,0.1070274353,9.760752411
4.961888625,-0.3150947571,0.1041833496,9.752818909
4.971882625,-0.3168910217,0.1019380188,9.758656769
4.981877625,-0.3118016052,0.1112187195,9.765392761
4.991872625,-0.3011737061,0.1067280579,9.761051788
5.001866625,-0.3121009827,0.1055305481,9.749226379
5.011861625,-0.3197351074,0.1043330383,9.759405212
5.021856625,-0.3113525391,0.1043330383,9.760003967
5.031851625,-0.3107537842,0.1179547119,9.761800232
5.041845625,-0.312999115,0.1101708984,9.772128754
5.051840625,-0.3104544067,0.1059796143,9.75850708
5.061835625,-0.3104544067,0.1124162292,9.758058014
5.071829625,-0.3089575195,0.1092727661,9.759105835
5.081824625,-0.314046936,0.1118174744,9.768835602
5.091819625,-0.3013233948,0.1131646729,9.769584045
5.101813625,-0.3116519165,0.1073268127,9.759255524
5.111808625,-0.3173400879,0.1020877075,9.766141205
5.121803625,-0.3113525391,0.1016386414,9.765991516
5.131798625,-0.3097059631,0.1112187195,9.760453033
5.141792625,-0.3132984924,0.1101708984,9.75506424
5.151787625,-0.3118016052,0.1127156067,9.754315796
5.161782625,-0.3177891541,0.113613739,9.75970459
5.171776625,-0.3128494263,0.1119671631,9.758207703
