Time (s),X (µT),Y (µT),Z (µT)
1.76359025,6.040747643,12.63560867,-30.76903343
1.77358525,6.100715637,12.6841526,-30.84124947
1.78357925,6.103046417,12.77396584,-30.82323647
1.79357425,6.074367523,12.85381317,-30.85185432
1.80356925,6.073180199,12.88173294,-30.85974693
1.81356325,6.111081123,12.7902565,-30.84642601
1.82355825,6.123297691,12.80718803,-30.85487175
1.83355325,6.155353546,12.71883774,-30.80860329
1.84354725,6.155353546,12.71883774,-30.80860329
1.85354225,6.206011772,12.67277718,-30.77814293
1.86353725,6.217526436,12.61150742,-30.82567787
1.87353125,6.217386246,12.61418724,-30.87387657
1.88352625,6.262702942,12.61792946,-30.98444176
1.89352125,6.252797127,12.68867111,-31.05644035
1.90351625,6.2084198,12.67505264,-30.95890999
1.91351025,6.121146202,12.62112808,-30.9226017
1.92350525,6.165328979,12.61748123,-30.84783363
1.93350025,6.146924973,12.69379425,-30.85434532
1.94349425,6.160887718,12.69208908,-30.91363716
1.95348925,6.235138893,12.70267296,-30.92025185
1.96348425,6.236885071,12.70019341,-30.93425179
1.97347825,6.209644318,12.73669052,-30.94732857
1.98347325,6.184578896,12.83056259,-30.92428398
1.99346825,6.260908127,12.76727676,-30.92439461
2.00346325,6.256138802,12.78706741,-30.9130764
2.01345725,6.260293961,12.72739029,-30.97042656
2.02345225,6.265909195,12.66385841,-30.95683861
2.03344725,6.185746193,12.66682434,-30.9394474
2.04344125,6.191246986,12.68083191,-30.86807442
2.05343625,6.193380356,12.64477921,-30.66451454
2.06343125,6.174666405,12.61327553,-30.65360451
2.07342525,6.214794159,12.53437042,-30.5885601
2.08342025,6.186404228,12.60344315,-30.67231178
2.09341525,6.175988197,12.61253548,-30.67830086
2.10340925,6.182312965,12.61901093,-30.81894112
2.11340425,6.259477615,12.52788162,-30.88713264
2.12339925,6.247828484,12.53200722,-30.86247444
2.13339425,6.265570641,12.56929207,-30.75364113
2.14338825,6.298663139,12.56302834,-30.532938
2.15338325,6.310941696,12.58897209,-30.49757576
2.16337825,6.316935539,12.54914284,-30.42558479
2.17337225,6.303894043,12.59175491,-30.45560265
2.18336725,6.331762314,12.60118675,-30.44052315
2.19336225,6.256492615,12.63012314,-30.5900631
2.20335625,6.26416111,12.69619179,-30.78186607
2.21335125,6.276495934,12.6121788,-30.81267738
2.22334625,6.284033775,12.55882645,-30.68062019
2.23334025,6.2330513,12.57844162,-30.65266609
2.24333525,6.213279724,12.67082977,-30.7990284
2.25333025,6.228960991,12.62028694,-30.87691307
2.26332525,6.243498802,12.60684013,-30.96160698
2.27331925,6.259698868,12.6655941,-30.96982765
2.28331425,6.206377983,12.67972946,-30.9873867
2.29330925,6.114987373,12.75003433,-30.89924812
2.30330325,6.142562866,12.76456261,-30.86659813
2.31329825,6.221027374,12.7440834,-30.80465889
2.32329325,6.222771645,12.89754105,-30.83776665
2.33328725,6.176438332,12.92665482,-30.83004189
2.34328225,6.17065239,12.9226265,-30.74287224
2.35327725,6.2006073,12.92876053,-30.71418953
2.36327225,6.214099884,12.92532158,-30.70981407
2.37326625,6.225056648,12.88255692,-30.78058052
2.38326125,6.17886734,12.90808868,-30.85656548
2.39325625,6.175284386,12.87146187,-30.82241249
2.40325025,6.219412804,12.80997276,-30.72936058
2.41324525,6.217235565,12.73724937,-30.86360359
2.42324025,6.195919037,12.75148201,-30.92836952
2.43323425,6.178608894,12.84766388,-30.9137249
2.44322925,6.182743073,12.83920097,-30.91020012
2.45322425,6.158746719,12.82933617,-30.85100365
2.46321925,6.134353638,12.87748528,-30.8517437
2.47321325,6.095732689,12.86445618,-30.99887276
2.48320825,6.099259377,12.92622185,-30.95620155
2.49320325,6.140990257,12.95451927,-30.99363899
2.50319725,6.124726295,12.98893547,-31.00154305
2.51319225,6.104912758,13.02297592,-31.10646629
2.52318725,6.154923439,13.01955414,-31.01271629
2.53318125,6.187091827,12.96339989,-30.99167824
2.54317625,6.208135605,12.96533012,-30.98070335
