Time (s),X (µT),Y (µT),Z (µT)
2.174214583,8.726634026,16.28671455,-28.76244736
2.184210583,8.76355648,16.26964378,-28.73974609
2.194206583,8.730575562,16.29955292,-28.73505402
2.204203583,8.698691368,16.34986115,-28.63428116
2.214199583,8.731567383,16.26439667,-28.55428696
2.224195583,8.802588463,16.13736534,-28.42964935
2.234191583,8.75892067,16.17580986,-28.46528625
2.244187583,8.811028481,16.20025444,-28.52199554
2.254184583,8.802924156,16.22045326,-28.46647263
2.264180583,8.784461975,16.23927879,-28.4339447
2.274176583,8.770343781,16.24116516,-28.39858627
2.284172583,8.801813126,16.29838943,-28.47524261
2.294168583,8.78315258,16.31715393,-28.49582291
2.304165583,8.845814705,16.33916283,-28.41667938
2.314161583,8.85320282,16.32513428,-28.4711113
2.324157583,8.782212257,16.31086922,-28.50527191
2.334153583,8.782714844,16.32782364,-28.64011002
2.344149583,8.773743629,16.26055908,-28.60303497
2.354146583,8.816949844,16.23309708,-28.51058197
2.364142583,8.90703392,16.20265198,-28.58372498
2.374138583,8.940095901,16.21826363,-28.64011765
2.384134583,8.828906059,16.26096916,-28.64151764
2.394130583,8.782436371,16.26278496,-28.65152359
2.404127583,8.731179237,16.20251083,-28.67973709
2.414123583,8.771673203,16.12932396,-28.70960999
2.424119583,8.80561924,16.14211655,-28.73110199
2.434115583,8.794921875,16.17847252,-28.74131393
2.444111583,8.837233543,16.09318542,-28.68013382
2.454108583,8.837213516,16.05315971,-28.6073761
2.464104583,8.849543571,16.02661705,-28.61026764
2.474100583,8.849543571,16.02661705,-28.61026764
2.484096583,8.794946671,16.11963081,-28.60603714
2.494092583,8.800683022,16.19249725,-28.54184723
2.504089583,8.801792145,16.25363541,-28.49333191
2.514085583,8.822967529,16.24087524,-28.5330658
2.524081583,8.829955101,16.17152786,-28.51125717
2.534077583,8.756983757,16.28791428,-28.53577805
2.544073583,8.721315384,16.25032425,-28.49103546
2.554070583,8.73344326,16.19373512,-28.57337952
2.564066583,8.736862183,16.24692535,-28.59025574
2.574062583,8.724462509,16.20449257,-28.50196838
2.584058583,8.741379738,16.2134285,-28.45196152
2.594054583,8.740834236,16.24612236,-28.39106369
2.604051583,8.762227058,16.16783714,-28.42364883
2.614047583,8.73664856,16.17150307,-28.53189087
2.624043583,8.711597443,16.28761292,-28.54520798
2.634039583,8.717589378,16.26183128,-28.49010849
2.644035583,8.694067001,16.30054855,-28.44817352
2.654031917,8.722107887,16.25902939,-28.36057663
2.664028917,8.75543499,16.18362808,-28.25318909
2.674024917,8.715525627,16.2173481,-28.28417969
2.684020917,8.722593307,16.2480011,-28.37870026
2.694016917,8.755529404,16.23284149,-28.32971573
2.704012917,8.783864975,16.2570076,-28.36227417
2.714009917,8.796448708,16.31463242,-28.39730453
2.724005917,8.77586174,16.30440903,-28.45601273
2.734001917,8.817323685,16.22996712,-28.45960236
2.743997917,8.87375927,16.23849297,-28.41211319
2.753993917,8.816368103,16.22559357,-28.36939621
2.763990917,8.776564598,16.24359131,-28.43366241
2.773986917,8.754505157,16.22175026,-28.47101212
2.783982917,8.746393204,16.26016998,-28.54692841
2.793978917,8.707515717,16.32392693,-28.6010437
2.803974917,8.723359108,16.27599907,-28.55152893
2.813971917,8.799324036,16.22338867,-28.51501465
2.823967917,8.75428009,16.25383568,-28.45459366
2.833963917,8.81575489,16.17110252,-28.45717621
2.843959917,8.820272446,16.07215881,-28.4915123
