Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
4.236606125,0.1425036621,4.077820129,12.10517715
4.246602125,0.2130070496,3.997886353,12.49242188
4.256598125,0.3025209045,3.944447479,12.68267624
4.266594125,0.3742218018,3.902384949,12.75662247
4.276590125,0.3953279114,3.879183197,12.7932962
4.286586125,0.4032614136,3.880979462,12.84538788
4.296582125,0.4086502075,3.878135376,12.89358765
4.306578125,0.3577560425,3.901486816,12.91589127
4.316574125,0.246537323,3.948339386,12.8955336
4.326570125,0.09654922485,3.981420593,12.85496796
4.336565125,0.001047821045,3.968996429,12.76425659
4.346561125,-0.06122268677,3.929777985,12.57894196
4.356557125,-0.1176553345,3.848946075,12.36099518
4.366553125,-0.08592132568,3.70569397,12.06940155
4.376549125,-0.0303868103,3.518283691,11.7224231
4.386545125,0.05313949585,3.400478668,11.2923674
4.396541125,0.1327738953,3.321443024,10.80153809
4.406537125,0.2198927307,3.219055939,10.24035507
4.416533125,0.3013233948,3.09840683,9.643546143
4.426529125,0.3598516846,3.008593597,9.146429901
4.436525125,0.3788621521,2.924618225,8.650660858
4.446521125,0.3417393494,2.845432892,8.19650528
4.456517125,0.2633024597,2.776276703,7.79399231
4.466513125,0.170944519,2.742147675,7.403005371
4.476509125,0.06691085815,2.705623627,7.014413452
4.486505125,-0.1685494995,2.623444519,6.661746826
4.496501125,-0.1905537415,2.565664673,6.598877563
4.506497125,-0.1930984497,2.644999695,6.474186859
4.516493125,-0.3291654968,2.641257477,6.417155457
4.526489125,-0.290994873,2.64320343,6.436914368
4.536485125,-0.1829196167,2.638413391,6.443500671
4.546481125,0.04071533203,2.660267944,6.492598572
4.556477125,0.2547702026,2.785108337,6.535858612
4.566473125,0.4225712585,2.960842896,6.470893707
4.576469125,0.4604425049,3.088078308,6.418802032
4.586465125,0.4257147217,3.175047455,6.47179184
4.596461125,0.3391946411,3.219055939,6.496939545
4.606457125,0.2059716797,3.183729401,6.649921417
4.616453125,0.1276844788,3.081192627,6.957232361
4.626449125,0.01481918335,2.973865814,7.288792877
4.636445125,-0.04715194702,2.909349976,7.684270477
4.646441125,0.01930984497,2.825973358,8.093369751
4.656437125,0.05298980713,2.869532776,8.329279175
4.666433125,0.1273851013,2.874322815,8.535400543
4.676429125,0.2115101624,2.813698883,8.651708679
4.686425125,0.2369572449,2.841840363,8.71128479
4.696421125,0.1660047913,3.008743286,8.766070862
4.706417125,0.01422042847,3.304079132,8.849896545
4.716413125,-0.1049317932,3.57815918,9.103169861
4.726409125,-0.176333313,3.797153778,9.445657654
4.736405125,-0.185464325,3.994293823,9.954748993
4.746401125,-0.106129303,4.197571106,10.48734146
4.756397125,0.01631607056,4.318669281,10.79450272
4.766393125,0.1484912109,4.30010788,11.12441666
4.776389125,0.2915936279,4.159101105,11.27081223
4.786385125,0.4986131287,3.885619812,11.15884506
4.796381125,0.6429130554,3.748205566,11.56330399
4.806377125,0.4411326599,3.903133392,12.56936188
4.816373125,0.6771917725,3.57815918,12.45125748
4.826369125,0.9172924805,3.119662628,12.65543289
4.836365125,0.9789642334,2.92401947,12.68896317
4.846361125,1.015039215,2.934497681,12.50604355
4.856357125,1.045575714,2.999612274,12.20531891
4.866353125,1.025068359,3.110232239,11.75879745
4.876349125,0.9674382019,3.269950104,11.34131561
4.886345125,0.8535250854,3.438499603,10.99807938
4.896342125,0.7288343811,3.57696167,10.72759186
4.906338125,0.6809339905,3.652255096,10.52626053
4.916330333,0.7078779602,3.671564941,10.31534912
4.926326334,0.713865509,3.637435913,10.13422577
4.936322334,0.7378157043,3.566483459,9.97151413
4.946318334,0.7512876892,3.500321045,9.811646576
4.956314333,0.735869751,3.444038086,9.596843262
4.966310333,0.7238946533,3.388802948,9.396410065
4.976306333,0.6767427063,3.332220612,9.167386322
4.986302333,0.6069877625,3.293451233,8.909322968
4.996298333,0.5120851135,3.283571777,8.658145294
5.006294333,0.489332428,3.229234772,8.486751709
5.016290333,0.4939727783,3.140319672,8.34739151
5.026286333,0.4749623108,3.030148773,8.151448975
5.036282334,0.4486170959,2.92985733,7.960595856
5.046278334,0.4014651489,2.833158417,7.780370636
5.056274334,0.3878434753,2.748284912,7.501350861
5.066270333,0.3770658875,2.764002228,7.276967468
5.076266333,0.4360432434,2.824326782,7.092700653
5.086262333,0.556842041,2.827021179,6.944808197
5.096258333,0.6637197876,2.819087677,6.844367065
5.106255333,0.7068301392,2.858455811,6.820267181
5.116251333,0.6930587769,2.91114624,6.777755585
5.126247333,0.629740448,2.960094452,6.708000641
5.136243333,0.5574407959,2.980452118,6.687193909
5.146239333,0.4730163574,2.959795074,6.687942352
5.156235334,0.3951782227,2.912044373,6.734345856
5.166231334,0.333356781,2.909799042,6.810537415
5.176227333,0.3188369751,2.871329041,7.007078705
5.186223333,0.3263214111,2.787054291,7.233707428
5.196219333,0.3031196594,2.774181061,7.361691284
5.206215333,0.2739303589,2.821931763,7.624844055
5.216211333,0.3255729675,2.783461761,7.928562469
5.226208333,0.3793112183,2.789000244,8.115224304
5.236204333,0.3990701294,2.871778107,8.32164505
5.246200333,0.3995191956,2.945424957,8.663833466
5.256196333,0.2812651062,3.112178192,8.968300323
5.266192334,0.1052311707,3.352727966,9.426048431
5.276188334,-0.07020401001,3.553011475,9.909243622
5.286184333,-0.136665802,3.682192841,10.55425232
5.296180333,0.00853225708,3.758534088,11.21737335
5.306176333,0.3558100891,3.887565765,11.73634415
5.316172333,0.6947053528,3.992946625,12.20217545
5.326168333,0.9366023254,4.002077637,12.52849686
5.336165333,1.065334625,4.025878143,12.59196487
5.346161333,0.9698332214,4.141288147,12.47161514
5.356157333,0.7373666382,4.364324341,12.29198868
5.366153333,0.5177732849,4.571194153,12.06042023
5.376149334,0.3830534363,4.700076141,11.90130112
5.386145334,0.3007246399,4.790937195,11.82555862
5.396141334,0.2989283752,4.853357391,11.63710052
5.406137333,0.3520678711,4.855602722,11.33682495
5.416133333,0.4218228149,4.872667236,10.95960938
5.426130333,0.4824467468,4.866230621,10.55260574
5.436126333,0.4522096252,4.910987549,10.19305344
