Time (s),X (µT),Y (µT),Z (µT)
3.789265958,-4.124275208,20.49845314,-28.45586395
3.799261958,-4.158221245,20.42679024,-28.49373245
3.809256958,-4.175239563,20.41105652,-28.4570694
3.819252958,-4.113102913,20.43670654,-28.46233368
3.829247958,-4.113102913,20.43670654,-28.46233368
3.839243958,-4.105875969,20.42228317,-28.49526978
3.849239958,-4.157067299,20.43115807,-28.51655197
3.859234958,-4.160338402,20.37379837,-28.51233673
3.869230958,-4.152471542,20.27084351,-28.45915604
3.879226958,-4.154445648,20.24601746,-28.45409775
3.889221958,-4.095155716,20.31672859,-28.48468399
3.899217958,-4.054843903,20.24612999,-28.43341827
3.909212958,-4.134104729,20.27576065,-28.39792252
3.919208958,-4.163551331,20.32256317,-28.44090271
3.929204958,-4.143408775,20.30358315,-28.47311401
3.939199958,-4.161952972,20.29495049,-28.5141449
3.949195958,-4.129308701,20.26104355,-28.45185471
3.959190958,-4.163387299,20.39069366,-28.43904877
3.969186958,-4.15213871,20.38628578,-28.46788025
3.979182958,-4.125489235,20.29920959,-28.44747543
3.989177958,-4.112555504,20.2691555,-28.49167252
3.999173958,-4.116472244,20.24445724,-28.48347092
4.009168958,-4.184720039,20.44464493,-28.45051575
4.019164958,-4.199406624,20.51521111,-28.39583588
4.029160958,-4.172902107,20.57635117,-28.42855453
4.039155958,-4.180749893,20.54475021,-28.43236542
4.049151958,-4.196061134,20.50136948,-28.4093132
4.059147958,-4.155324936,20.44589424,-28.28524017
4.069142958,-4.187339783,20.47957611,-28.36325836
4.079138958,-4.186180115,20.51830864,-28.50804901
4.089133958,-4.175949097,20.43037987,-28.50286484
4.099129958,-4.11877346,20.48793221,-28.47881699
4.109125958,-4.096464157,20.49220657,-28.38790894
4.119120958,-4.040982246,20.46889496,-28.38983917
4.129116958,-4.023521423,20.43507957,-28.39411163
4.139111958,-4.057435036,20.52035904,-28.43158722
4.149106875,-4.055570602,20.61777878,-28.42142868
4.159102875,-4.043239594,20.61870575,-28.44714737
4.169097875,-4.087683678,20.62820625,-28.39002991
4.179093875,-4.079538345,20.51133537,-28.35868835
4.189088875,-4.023480415,20.44882965,-28.36552048
4.199084875,-4.065096855,20.41652107,-28.37413406
4.209080875,-4.087508202,20.3992691,-28.25585556
4.219075875,-4.043585777,20.48076057,-28.30807877
4.229071875,-4.095685959,20.50794792,-28.36166
4.239067875,-4.163489342,20.51079559,-28.33880234
4.249062875,-4.152396202,20.50278664,-28.34043884
4.259058875,-4.154468536,20.53811264,-28.36697388
4.269053875,-4.208033562,20.63834381,-28.38518906
4.279049875,-4.229184151,20.5955677,-28.37414169
4.289045875,-4.27117157,20.57392883,-28.30268478
4.299040875,-4.27107048,20.56455994,-28.27616882
4.309036875,-4.269436836,20.53186417,-28.22322464
4.319031875,-4.23842907,20.57867813,-28.25082397
4.329027875,-4.182512283,20.57977486,-28.35777664
4.339023875,-4.152265549,20.4577961,-28.35343933
4.349018875,-4.133199692,20.33631897,-28.28567123
4.359014875,-4.166787148,20.27309036,-28.35314178
4.369009875,-4.202511787,20.20089722,-28.3482666
4.379005875,-4.17686367,20.22656822,-28.42412949
4.389001875,-4.224275589,20.32692337,-28.43618011
4.398996875,-4.165079117,20.32370949,-28.43304825
4.408992875,-4.163404465,20.37741661,-28.40801239
4.418988875,-4.115105629,20.40085793,-28.3428154
4.428983875,-4.088139534,20.41317177,-28.37287903
4.438979875,-4.047498703,20.40952682,-28.35604477
4.448974875,-4.078722954,20.40833664,-28.2868042
4.458970875,-4.104812622,20.34041786,-28.18404007
4.468966875,-4.134485245,20.33153343,-28.120327
4.478961875,-4.162185669,20.40113831,-28.20409775
4.488957875,-4.173355103,20.39543724,-28.2656517
4.498952875,-4.164319038,20.36559677,-28.28682709
4.508948875,-4.179115295,20.35964775,-28.27077103
4.518944875,-4.191469193,20.42540359,-28.29479218
4.528939875,-4.149170876,20.42975426,-28.35108948
4.538935875,-4.140844345,20.38562584,-28.3404541
4.548930875,-4.080433846,20.35703087,-28.36716461
4.558926875,-4.083707809,20.34717751,-28.35165405
4.568922875,-4.142876625,20.39325523,-28.40102386
4.578917875,-4.146399498,20.27240753,-28.46319199
4.588913875,-4.161602974,20.32617188,-28.47090912
4.598909875,-4.140780449,20.36185265,-28.47664261
4.608904875,-4.136119843,20.34885597,-28.48171234
4.618900875,-4.167639732,20.33036613,-28.4758873
4.628895875,-4.18051815,20.32089996,-28.4495697
4.638891875,-4.130007744,20.36547279,-28.46893311
4.648887875,-4.15937233,20.33143806,-28.39261627
4.658882875,-4.136772156,20.28838158,-28.39951706
4.668878875,-4.185269356,20.27841949,-28.36818695
4.678873875,-4.181027412,20.26581383,-28.38072205
4.688869875,-4.123308182,20.1599865,-28.34874725
4.698865875,-4.133767128,20.15025902,-28.38354111
4.708860875,-4.06210041,20.18690872,-28.24787903
4.718856875,-4.0429039,20.2544632,-28.27257919
4.728852875,-4.104617119,20.28497696,-28.29650879
4.738847875,-4.126864433,20.3328495,-28.34960175
4.748843875,-4.158041,20.2710228,-28.36703873
4.758838875,-4.09359169,20.32010078,-28.28653717
4.768834875,-4.005987167,20.25150108,-28.34434128
4.778830875,-4.047674179,20.28883743,-28.35375214
4.788825875,-4.075170517,20.29629898,-28.34952927
4.798821875,-4.156842232,20.38134003,-28.35643768
4.808816875,-4.155111313,20.40279198,-28.33977127
4.818812875,-4.146540642,20.39984894,-28.27501297
4.828808875,-4.168138504,20.39368439,-28.23656082
4.838803875,-4.100154877,20.48089409,-28.27002335
4.848799875,-4.125463486,20.47473526,-28.31372452
4.858794875,-4.096250534,20.46822357,-28.40733337
4.868790875,-4.11710453,20.45269203,-28.35947418
4.878786875,-4.105006218,20.37487411,-28.38471603
4.888781875,-4.113286972,20.34260559,-28.36169434
4.898777875,-4.110097885,20.36862564,-28.22568893
4.908773875,-4.143761635,20.38749313,-28.19776535
4.918768875,-4.170294762,20.38962173,-28.21972656
4.928764875,-4.130252838,20.40468025,-28.24512482
4.938759875,-4.084416389,20.40062714,-28.31616974
4.948755875,-4.079175949,20.44404221,-28.35946655
4.958751875,-4.076451302,20.4638443,-28.23310089
4.968746875,-4.097016335,20.40762901,-28.2241745
4.978742875,-4.079301834,20.3368969,-28.19282532
4.988737875,-4.083156586,20.38287354,-28.254673
4.998733875,-4.09776783,20.41495323,-28.27822495
5.008729875,-4.101019859,20.43577385,-28.28795242
5.018724875,-4.077363014,20.37660789,-28.23094177
5.028720875,-4.110221863,20.35209465,-28.20982742
5.038715875,-4.154167175,20.35740852,-28.21693802
5.048711875,-4.176716805,20.37684631,-28.21124649
5.058707875,-4.149633408,20.39672089,-28.25774384
5.068702875,-4.14394474,20.29540062,-28.2743721
5.078698875,-4.151844978,20.32798958,-28.36517715
5.088694875,-4.180422783,20.40219307,-28.32221603
5.098689875,-4.173765182,20.42277718,-28.21711731
5.108685875,-4.162394524,20.35502815,-28.27782822
5.118680875,-4.104753494,20.35697746,-28.29914856
5.128676875,-4.17166996,20.45733833,-28.25402832
5.138672875,-4.152093887,20.50715446,-28.21746826
5.148668,-4.123827934,20.534935,-28.17804718
5.158664,-4.13095665,20.53734016,-28.21338654
5.168659,-4.138061523,20.50930405,-28.21861649
5.178655,-4.179992676,20.49711037,-28.19896317
5.188651,-4.179992676,20.49711037,-28.19896317
5.198646,-4.162464142,20.51539612,-28.26212692
5.208642,-4.113822937,20.45835686,-28.33244705
5.218637,-4.063573837,20.46236229,-28.33657837
5.228633,-4.087937355,20.49396896,-28.37702942
5.238629,-4.158118248,20.44585037,-28.35616684
5.248624,-4.136142731,20.41296577,-28.36935425
5.25862,-4.162078857,20.42358208,-28.44968414
5.268616,-4.195757866,20.49284363,-28.47248077
5.278611,-4.163785934,20.44099998,-28.44643784
5.288607,-4.195894241,20.47077179,-28.43003082
5.298602,-4.201408386,20.46861267,-28.43041611
5.308598,-4.190816879,20.50357437,-28.50809479
5.318594,-4.178916931,20.44764709,-28.53165436
5.328589,-4.222992897,20.45345116,-28.55635071
5.338585,-4.213912964,20.43716812,-28.50074005
5.34858,-4.173439026,20.41719818,-28.35916138
5.358576,-4.1755867,20.48083115,-28.34686661
